Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
2004.442,True,True,True,438754,,European Paintings,2004,Painting,Madonna and Child,,,,,,16184,Artist, ,Duccio di Buoninsegna,"Italian, active by 1278–died 1318 Siena", ,Duccio di Buoninsegna,Italian,1278      ,1318      ,,http://vocab.getty.edu/page/ulan/500029165,https://www.wikidata.org/wiki/Q15792,ca. 1290–1300,1290,1300,Tempera and gold on wood,"Overall, with engaged frame, 11 x 8 1/4 in. (27.9 x 21 cm); painted surface 9 3/8 x 6 1/2 in. (23.8 x 16.5 cm)","Purchase, Rogers Fund, Walter and Leonore Annenberg and The Annenberg Foundation Gift, Lila Acheson Wallace Gift, Annette de la Renta Gift, Harris Brisbane Dick, Fletcher, Louis V. Bell, and Dodge Funds, Joseph Pulitzer Bequest, several members of The Chairman's Council Gifts, Elaine L. Rosenberg and Stephenson Family Foundation Gifts, 2003 Benefit Fund, and other gifts and funds from various donors, 2004",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/438754,https://www.wikidata.org/wiki/Q6728394,,"Metropolitan Museum of Art, New York, NY",Madonna and Child,http://vocab.getty.edu/page/ia/901000052,https://www.wikidata.org/wiki/Q9309699
03.30,True,True,True,438814,801,European Paintings,1903,Painting,The Abduction of Rebecca,,,,,,16182,Artist, ,Eugène Delacroix,"French, Charenton-Saint-Maurice 1798–1863 Paris", ,"Delacroix, Eugène",French,1798      ,1863      ,,http://vocab.getty.edu/page/ulan/500115509,https://www.wikidata.org/wiki/Q33477,1846,1846,1846,Oil on canvas,39 1/2 x 32 1/4 in. (100.3 x 81.9 cm),"Catharine Lorillard Wolfe Collection, Wolfe Fund, 1903",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/438814,https://www.wikidata.org/wiki/Q19911594,,"Metropolitan Museum of Art, New York, NY",Horses|Battles|Men|Women,http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300185692|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q178561|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467
07.122,True,True,True,438815,824,European Paintings,1907,Painting,"Madame Georges Charpentier (Marguérite-Louise Lemonnier, 1848–1904) and Her Children, Georgette-Berthe (1872–1945) and Paul-Émile-Charles (1875–1895)",,,,,,16230,Artist, ,Auguste Renoir,"French, Limoges 1841–1919 Cagnes-sur-Mer", ,"Renoir, Auguste",French,1841      ,1919      ,,http://vocab.getty.edu/page/ulan/500115467,https://www.wikidata.org/wiki/Q39931,1878,1878,1878,Oil on canvas,60 1/2 x 74 7/8 in. (153.7 x 190.2 cm),"Catharine Lorillard Wolfe Collection, Wolfe Fund, 1907",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/438815,https://www.wikidata.org/wiki/Q686105,,"Metropolitan Museum of Art, New York, NY",Boys|Girls|Interiors|Portraits|Women|Dogs,http://vocab.getty.edu/page/aat/300247598|http://vocab.getty.edu/page/aat/300247581|http://vocab.getty.edu/page/aat/300391239|http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300265714,https://www.wikidata.org/wiki/Q3010|https://www.wikidata.org/wiki/Q3031|https://www.wikidata.org/wiki/Q2998430|https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q144
11.4,True,True,True,438816,802,European Paintings,1911,Painting,The Forest in Winter at Sunset,,,,,,16234,Artist, ,Théodore Rousseau,"French, Paris 1812–1867 Barbizon", ,"Rousseau, Théodore",French,1812      ,1867      ,,http://vocab.getty.edu/page/ulan/500019946,https://www.wikidata.org/wiki/Q310025,ca. 1846–67,1846,1867,Oil on canvas,64 x 102 3/8 in. (162.6 x 260 cm),"Gift of P. A. B. Widener, 1911",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/438816,https://www.wikidata.org/wiki/Q19912312,,"Metropolitan Museum of Art, New York, NY",Forests|Winter|Evening,http://vocab.getty.edu/page/aat/300387598|http://vocab.getty.edu/page/aat/300133101|http://vocab.getty.edu/page/aat/300343633,https://www.wikidata.org/wiki/Q4421|https://www.wikidata.org/wiki/Q1311|https://www.wikidata.org/wiki/Q7725
1987.47.1,True,True,True,438817,815,European Paintings,1987,Painting,The Dance Class,,,,,,16182,Artist, ,Edgar Degas,"French, Paris 1834–1917 Paris", ,"Degas, Edgar",French,1834      ,1917      ,,http://vocab.getty.edu/page/ulan/500115194,https://www.wikidata.org/wiki/Q46373,1874,1874,1874,Oil on canvas,32 7/8 x 30 3/8 in. (83.5 x 77.2 cm),"Bequest of Mrs. Harry Payne Bingham, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/438817,https://www.wikidata.org/wiki/Q18758802,,"Metropolitan Museum of Art, New York, NY",Girls|Men|Women|Students|Dancers|Ballet,http://vocab.getty.edu/page/aat/300247581|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300025909|http://vocab.getty.edu/page/aat/300025653|http://vocab.getty.edu/page/aat/300054145,https://www.wikidata.org/wiki/Q3031|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q48282|https://www.wikidata.org/wiki/Q5716684|https://www.wikidata.org/wiki/Q41425
29.100.23,True,False,True,438818,801,European Paintings,1929,Painting,Joseph-Antoine Moltedo (born 1775),,,,,,16200,Artist, ,Jean Auguste Dominique Ingres,"French, Montauban 1780–1867 Paris", ,"Ingres, Jean Auguste Dominique",French,1780      ,1867      ,,http://vocab.getty.edu/page/ulan/500028037,https://www.wikidata.org/wiki/Q23380,ca. 1810,1805,1815,Oil on canvas,29 5/8 x 22 7/8 in. (75.2 x 58.1 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/438818,https://www.wikidata.org/wiki/Q12142540,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
40.175,True,True,True,438820,812,European Paintings,1940,Painting,Young Ladies of the Village,,,,,,16179,Artist, ,Gustave Courbet,"French, Ornans 1819–1877 La Tour-de-Peilz", ,"Courbet, Gustave",French,1819      ,1877      ,,http://vocab.getty.edu/page/ulan/500010927,https://www.wikidata.org/wiki/Q34618,1851–52,1851,1852,Oil on canvas,76 3/4 x 102 3/4 in. (194.9 x 261 cm),"Gift of Harry Payne Bingham, 1940",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/438820,https://www.wikidata.org/wiki/Q19911495,,"Metropolitan Museum of Art, New York, NY",Baskets|Landscapes|Parasols|Girls|Women|Cows|Dogs,http://vocab.getty.edu/page/aat/300194498|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300046218|http://vocab.getty.edu/page/aat/300247581|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300250120|http://vocab.getty.edu/page/aat/300265714,https://www.wikidata.org/wiki/Q201097|https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q1762975|https://www.wikidata.org/wiki/Q3031|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q830|https://www.wikidata.org/wiki/Q144
51.112.2,True,True,True,438821,825,European Paintings,1951,Painting,Ia Orana Maria (Hail Mary),,,,,,16192,Artist, ,Paul Gauguin,"French, Paris 1848–1903 Atuona, Hiva Oa, Marquesas Islands", ,"Gauguin, Paul",French,1848      ,1903      ,,http://vocab.getty.edu/page/ulan/500011421,https://www.wikidata.org/wiki/Q37693,1891,1891,1891,Oil on canvas,44 3/4 x 34 1/2 in. (113.7 x 87.6 cm),"Bequest of Sam A. Lewisohn, 1951",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/438821,https://www.wikidata.org/wiki/Q1118465,,"Metropolitan Museum of Art, New York, NY",Jesus|Women|Landscapes|Angels|Virgin Mary,http://vocab.getty.edu/page/ia/901000087|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300379004|http://vocab.getty.edu/page/ia/901000032,https://www.wikidata.org/wiki/Q302|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q235113|https://www.wikidata.org/wiki/Q345
51.112.5,True,False,True,438822,825,European Paintings,1951,Painting,The Repast of the Lion,,,,,,16511,Artist, ,Henri Rousseau (le Douanier),"French, Laval 1844–1910 Paris", ,"Rousseau, Henri (le Douanier)",French,1844      ,1910      ,,http://vocab.getty.edu/page/ulan/500115462,https://www.wikidata.org/wiki/Q156386,ca. 1907,1902,1912,Oil on canvas,44 3/4 x 63 in. (113.7 x 160 cm),"Bequest of Sam A. Lewisohn, 1951",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/438822,https://www.wikidata.org/wiki/Q19912313,,"Metropolitan Museum of Art, New York, NY",Forests|Lions,http://vocab.getty.edu/page/aat/300387598|http://vocab.getty.edu/page/aat/300310388,https://www.wikidata.org/wiki/Q4421|https://www.wikidata.org/wiki/Q140
2008.459,True,True,True,439933,,European Paintings,2008,Painting,Lute Player,,,,,,12713,Artist, ,Valentin de Boulogne,"French, Coulommiers-en-Brie 1591–1632 Rome", ,Valentin de Boulogne,French,1591      ,1632      ,,http://vocab.getty.edu/page/ulan/500021073,https://www.wikidata.org/wiki/Q1337275,ca. 1625–26,1625,1626,Oil on canvas,50 1/2 x 39 in. (128.3 x 99.1 cm),"Purchase, Walter and Leonore Annenberg Acquisitions Endowment Fund; Director's Fund; Acquisitions Fund; James and Diane Burke and Mr. and Mrs. Mark Fisch Gifts; Louis V. Bell, Harris Brisbane Dick, Fletcher, and Rogers Funds and Joseph Pulitzer Bequest, 2008
",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/439933,https://www.wikidata.org/wiki/Q19911949,,"Metropolitan Museum of Art, New York, NY",Men|Lutes|Musicians,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300042101|http://vocab.getty.edu/page/aat/300025666,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q180733|https://www.wikidata.org/wiki/Q639669
2012.99,True,True,False,440393,,European Paintings,2012,Painting,The Baptism of Christ,,,,,,16416,Artist, ,Jacopo Bassano (Jacopo da Ponte),"Italian, Bassano del Grappa ca. 1510–1592 Bassano del Grappa", ,"Bassano, Jacopo (Jacopo da Ponte)",Italian,1510      ,1592      ,,http://vocab.getty.edu/page/ulan/500003126,https://www.wikidata.org/wiki/Q346502,ca. 1590,1585,1595,Oil on canvas,75 1/2 x 63 1/8 in. (191.8 x 160.3 cm),"Gift of Mr. and Mrs. Mark Fisch, 2012",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/440393,https://www.wikidata.org/wiki/Q19911654,,"Metropolitan Museum of Art, New York, NY",Men|Saint John the Baptist|Baptism of Christ|Angels,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/ia/901001056|http://vocab.getty.edu/page/ia/901001066|http://vocab.getty.edu/page/aat/300379004,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q40662|https://www.wikidata.org/wiki/Q217048|https://www.wikidata.org/wiki/Q235113
2008.547.1,True,True,True,440723,804,European Paintings,2008,Painting,Bashi-Bazouk,,,,,,16192,Artist, ,Jean-Léon Gérôme,"French, Vesoul 1824–1904 Paris", ,"Gérôme, Jean-Léon",French,1824      ,1904      ,,http://vocab.getty.edu/page/ulan/500115563,https://www.wikidata.org/wiki/Q212499,1868–69,1868,1869,Oil on canvas,31 3/4 x 26 in. (80.6 x 66 cm),"Gift of Mrs. Charles Wrightsman, 2008",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/440723,https://www.wikidata.org/wiki/Q19861716,,"Metropolitan Museum of Art, New York, NY",Men|Portraits|Profiles|Orientalist,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300123319|http://vocab.getty.edu/page/aat/300055784,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q4382010|https://www.wikidata.org/wiki/Q765606
2013.155,True,False,True,441769,806,European Paintings,2013,Painting,"Virgil's Tomb by Moonlight, with Silius Italicus Declaiming",,,,,,16619,Artist, ,Joseph Wright (Wright of Derby),"British, Derby 1734–1797 Derby", ,"Wright, Joseph (Wright of Derby)",British,1734      ,1797      ,,http://vocab.getty.edu/page/ulan/500029777,https://www.wikidata.org/wiki/Q214062,1779,1779,1779,Oil on canvas,40 x 50 in. (101.6 x 127 cm),"Purchase, Lila Acheson Wallace Gift, Gifts of Mrs. William M. Haupt, Josephine Bay Paul, and Estate of George Quackenbush, in his memory, by exchange, The Morris and Alma Schapiro Fund Gift, and funds from various donors, 2013",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/441769,https://www.wikidata.org/wiki/Q19912176,,"Metropolitan Museum of Art, New York, NY",Tombs|Men|Moon,http://vocab.getty.edu/page/aat/300005926|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300386951,https://www.wikidata.org/wiki/Q381885|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q405
2008.312,True,True,True,456949,,Islamic Art,2008,Painting,Great Indian Fruit Bat,,,,,,13444,Artist,Painting attributed to,Bhawani Das,Indian,or a follower,Bhawani Das,Indian,          ,          ,,(not assigned),https://www.wikidata.org/wiki/Q32786180,ca. 1777–82,1752,1807,"Pencil, ink, and opaque watercolor on paper","Painting: H. 23 1/2 in. (59.7 cm)
                 W. 32 3/4 in. (83.2 cm)
Mat size: H. 27 1/4 in. (69.2 cm)
                 W. 35 1/2 in. (90.2 cm)","Purchase, Anonymous Gift, Cynthia Hazen Polsky Gift, Virginia G. LeCount Bequest, in memory of The LeCount Family, 2007 Benefit Fund, Louis V. Bell, Harris Brisbane Dick, Fletcher, and Rogers Funds and Joseph Pulitzer Bequest, and Gift of Dr. Mortimer D. Sackler, Theresa Sackler and Family,  2008
",Made in,Calcutta,,,India,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/456949,https://www.wikidata.org/wiki/Q29385274,,"Metropolitan Museum of Art, New York, NY",Bats,http://vocab.getty.edu/page/aat/300310335,https://www.wikidata.org/wiki/Q28425
1975.1.16,True,False,True,458956,952,Robert Lehman Collection,1975,Painting,The Adoration of the Magi,,,,,,16165,Artist, ,Bartolo di Fredi,"Italian, active by 1353–died 1410 Siena", ,Bartolo di Fredi,Italian,1353      ,1410      ,,http://vocab.getty.edu/page/ulan/500031914,https://www.wikidata.org/wiki/Q177415,ca. 1390,1387,1393,Tempera and gold on wood,58 1/2 x 35 1/8 in. (148.6 x 89.2 cm),"Robert Lehman Collection, 1975",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/458956,https://www.wikidata.org/wiki/Q20187967,,"Metropolitan Museum of Art, New York, NY",Men|Horses|Madonna and Child|Adoration of the Magi,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/ia/901000052|http://vocab.getty.edu/page/ia/901000083,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q9309699|https://www.wikidata.org/wiki/Q488841
1975.1.21,True,False,True,458961,952,Robert Lehman Collection,1975,Painting,The Coronation of the Virgin,,,,,,16216,Artist, ,Niccolò di Buonaccorso,"Italian, active Siena by 1372–died 1388 Siena", ,Niccolò di Buonaccorso,Italian,1372      ,1388      ,,http://vocab.getty.edu/page/ulan/500120787,https://www.wikidata.org/wiki/Q3875919,ca. 1380,1377,1383,"Tempera on wood, gold ground","Overall, with engaged frame, 20 x 12 7/8 in. (50.8 x 32.7 cm); painted surface 17 5/8 x 10 1/2 in. (44.8 x 26.7 cm)","Robert Lehman Collection, 1975",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/458961,https://www.wikidata.org/wiki/Q20183589,,"Metropolitan Museum of Art, New York, NY",Angels|Virgin Mary|Musical Instruments|Saints,http://vocab.getty.edu/page/aat/300379004|http://vocab.getty.edu/page/ia/901000032|http://vocab.getty.edu/page/aat/300041620|http://vocab.getty.edu/page/aat/300150555,https://www.wikidata.org/wiki/Q235113|https://www.wikidata.org/wiki/Q345|https://www.wikidata.org/wiki/Q34379|https://www.wikidata.org/wiki/Q43115
1975.1.27,True,True,True,458967,956,Robert Lehman Collection,1975,Painting,Saint Anthony the Abbot in the Wilderness,,,,,,16218,Artist, ,Osservanza Master,"Italian, Siena, active second quarter 15th century", ,Osservanza Master,Italian,1425      ,1450      ,,http://vocab.getty.edu/page/ulan/500029605,https://www.wikidata.org/wiki/Q260114,ca. 1435,1432,1438,Tempera and gold on wood,Overall: 18 3/4 × 13 5/8 in. (47.6 × 34.6 cm),"Robert Lehman Collection, 1975",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/458967,https://www.wikidata.org/wiki/Q3948786,,"Metropolitan Museum of Art, New York, NY",Deer|Landscapes|Saints,http://vocab.getty.edu/page/aat/300250308|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300150555,https://www.wikidata.org/wiki/Q685795|https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q43115
1975.1.31,True,True,True,458971,956,Robert Lehman Collection,1975,Painting,The Creation of the World and the Expulsion from Paradise,,,,,,16193,Artist, ,Giovanni di Paolo (Giovanni di Paolo di Grazia),"Italian, Siena 1398–1482 Siena", ,Giovanni di Paolo (Giovanni di Paolo di Grazia),Italian,1398      ,1482      ,,http://vocab.getty.edu/page/ulan/500116438,https://www.wikidata.org/wiki/Q946420,1445,1445,1445,Tempera and gold on wood,Overall: 18 1/4 × 20 1/2 in. (46.4 × 52.1 cm),"Robert Lehman Collection, 1975",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/458971,https://www.wikidata.org/wiki/Q20185213,,"Metropolitan Museum of Art, New York, NY",Angels|Gods|Adam|Eve,http://vocab.getty.edu/page/aat/300379004|http://vocab.getty.edu/page/aat/300343851|http://vocab.getty.edu/page/ia/901000219|http://vocab.getty.edu/page/ia/901000205,https://www.wikidata.org/wiki/Q235113|https://www.wikidata.org/wiki/Q178885|https://www.wikidata.org/wiki/Q70899|https://www.wikidata.org/wiki/Q830183
1975.1.37,True,True,True,458977,956,Robert Lehman Collection,1975,Painting,The Annunciation to Zacharias; (verso) The Angel of the Annunciation,,,,,,16193,Artist, ,Giovanni di Paolo (Giovanni di Paolo di Grazia),"Italian, Siena 1398–1482 Siena", ,Giovanni di Paolo (Giovanni di Paolo di Grazia),Italian,1398      ,1482      ,,http://vocab.getty.edu/page/ulan/500116438,https://www.wikidata.org/wiki/Q946420,ca. 1455–60,1452,1463,Tempera and gold on wood,Overall: 29 7/8 in. × 17 in. (75.9 × 43.2 cm),"Robert Lehman Collection, 1975",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/458977,https://www.wikidata.org/wiki/Q20185362,,"Metropolitan Museum of Art, New York, NY",Angels|Men|Saint John the Baptist|Annunciation,http://vocab.getty.edu/page/aat/300379004|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/ia/901001056|http://vocab.getty.edu/page/aat/300412102,https://www.wikidata.org/wiki/Q235113|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q40662|https://www.wikidata.org/wiki/Q154326
1975.1.38,True,True,True,458978,956,Robert Lehman Collection,1975,Painting,Coronation of the Virgin,,,,,,16193,Artist, ,Giovanni di Paolo (Giovanni di Paolo di Grazia),"Italian, Siena 1398–1482 Siena", ,Giovanni di Paolo (Giovanni di Paolo di Grazia),Italian,1398      ,1482      ,,http://vocab.getty.edu/page/ulan/500116438,https://www.wikidata.org/wiki/Q946420,ca. 1455,1452,1458,"Tempera on wood, gold ground",Overall (shaped top): 70 5/8 × 51 3/4 in. (179.4 × 131.4 cm),"Robert Lehman Collection, 1975",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/458978,https://www.wikidata.org/wiki/Q20185389,,"Metropolitan Museum of Art, New York, NY",Angels|Christ|Virgin Mary|Ceremony,http://vocab.getty.edu/page/aat/300379004|http://vocab.getty.edu/page/ia/901000087|http://vocab.getty.edu/page/ia/901000032|http://vocab.getty.edu/page/aat/300054754,https://www.wikidata.org/wiki/Q235113|https://www.wikidata.org/wiki/Q642420|https://www.wikidata.org/wiki/Q345|https://www.wikidata.org/wiki/Q2627975
1975.1.54,True,False,True,458994,956,Robert Lehman Collection,1975,Painting,Madonna and Child,,,,,,16167,Artist, ,Benvenuto di Giovanni,"Italian, Siena 1436–after 1518 Siena", ,Benvenuto di Giovanni,Italian,1436      ,1518      ,,http://vocab.getty.edu/page/ulan/500031885,https://www.wikidata.org/wiki/Q818396,ca. 1470,1467,1473,"Tempera on wood, gold ground","Overall: 27 3/4 × 18 1/8 in. (70.5 × 46 cm)
Painted surface: 24 1/4 × 14 3/4 in. (61.6 × 37.5 cm)","Robert Lehman Collection, 1975",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/458994,https://www.wikidata.org/wiki/Q20185303,,"Metropolitan Museum of Art, New York, NY",Madonna and Child,http://vocab.getty.edu/page/ia/901000052,https://www.wikidata.org/wiki/Q9309699
